Date,CW_loads,HW_loads,Campus_KWH,Electricity_prices
2016-06-20T07:00:00,6422.46054,32.944,21358.04587,0.026
2016-06-20T08:00:00,5808.870325,28.034,20923.86514,0.024
2016-06-20T09:00:00,5321.56015,43.694,20491.07,0.021
2016-06-20T10:00:00,4924.0046,44.138,20452.13,0.02
2016-06-20T11:00:00,4694.44674,53.461,20842.95,0.02
2016-06-20T12:00:00,4541.18518,64.836,21334.5,0.023
2016-06-20T13:00:00,4779.41894,69.418,22443.24,0.032
2016-06-20T14:00:00,5238.15504,50.579,23973.39,0.031
2016-06-20T15:00:00,6813.50227,40.701,25680.08,0.031
2016-06-20T16:00:00,8906.54391,37.092,27090.81,0.032
2016-06-20T17:00:00,11258.1596,31.021,27890.62,0.031
2016-06-20T18:00:00,13850.7036,33.381,28340.78,0.032
2016-06-20T19:00:00,14907.7938,32.64,28537.07,0.033
2016-06-20T20:00:00,15301.9768,30.312,28620.43,0.033
2016-06-20T21:00:00,16357.5138,29.712,28782.94,0.037
2016-06-20T22:00:00,17483.8772,29.745,28857.99,0.036
2016-06-20T23:00:00,17685.1387,28.802,28511.93,0.041
2016-06-21T00:00:00,17392.4188,28.865,27613.22,0.046
2016-06-21T01:00:00,15981.4397,29.388,26487.73,0.058
2016-06-21T02:00:00,13644.5578,29.327,25622.31,0.054
2016-06-21T03:00:00,11971.4907,28.439,25307.9,0.051
2016-06-21T04:00:00,10660.9976,29.925,25203.64,0.042
2016-06-21T05:00:00,9248.18276,30.72,24006.91,0.035
2016-06-21T06:00:00,7882.72909,30.126,23056.09,0.032
2016-06-21T07:00:00,6949.016134,25.246,22553.9487,0.027
2016-06-21T08:00:00,6396.356397,34.067,22125.82904,0.025
2016-06-21T09:00:00,5887.34259,43.86,21270.85,0.025
2016-06-21T10:00:00,5916.6203,40.289,21082.43,0.022
2016-06-21T11:00:00,5214.62729,45.992,21340.62,0.022
2016-06-21T12:00:00,4664.08793,48.737,21661.55,0.025
2016-06-21T13:00:00,5164.12265,62.479,22934.34,0.032
2016-06-21T14:00:00,5790.7685,51.477,24477.75,0.032
2016-06-21T15:00:00,7739.88421,38.594,26163.74,0.031
2016-06-21T16:00:00,10108.287,34.883,27495.98,0.032
2016-06-21T17:00:00,13444.6063,33.444,28437.61,0.032
2016-06-21T18:00:00,15069.567,32.327,28827.4,0.032
2016-06-21T19:00:00,16555.1179,31.635,28982.52,0.04
2016-06-21T20:00:00,18332.2313,29.396,29136.27,0.036
2016-06-21T21:00:00,18136.574,27.701,29093.77,0.04
2016-06-21T22:00:00,17451.7106,28.277,28968.74,0.044
2016-06-21T23:00:00,18818.7916,27.339,28614.58,0.049
2016-06-22T00:00:00,18629.3078,27.422,27788.67,0.05
2016-06-22T01:00:00,17523.185,26.904,26598.6,0.058
2016-06-22T02:00:00,14851.317,29.074,25846.21,0.059
2016-06-22T03:00:00,12827.0856,31.188,25293.08,0.049
2016-06-22T04:00:00,10632.4653,29.886,25137.74,0.038
2016-06-22T05:00:00,8882.06474,30.328,23912.66,0.034
2016-06-22T06:00:00,7889.04387,28.463,22783.47,0.032
2016-06-22T07:00:00,6889.113333,27.197,21959.86474,0.027
2016-06-22T08:00:00,6448.796258,27.804,21373.97485,0.025
2016-06-22T09:00:00,6122.31012,42.063,20871.29,0.023
2016-06-22T10:00:00,6363.87029,39.368,20730.78,0.021
2016-06-22T11:00:00,5745.80775,46.009,21011.97,0.022
2016-06-22T12:00:00,5530.50221,50.086,21467.45,0.024
2016-06-22T13:00:00,5668.2384,43.458,22759.28,0.028
2016-06-22T14:00:00,5982.6041,54.839,24267.65,0.028
2016-06-22T15:00:00,7402.46057,42.349,26035.39,0.028
2016-06-22T16:00:00,9534.85408,38.316,27176.69,0.03
2016-06-22T17:00:00,9862.84713,36.83,27803.77,0.031
2016-06-22T18:00:00,10837.9258,35.126,28237.52,0.03
2016-06-22T19:00:00,11724.4698,31.882,28406.94,0.032
2016-06-22T20:00:00,12487.6642,31.986,28433.71,0.032
2016-06-22T21:00:00,13071.4466,31.032,28341.51,0.032
2016-06-22T22:00:00,13661.9443,31.556,28102.38,0.034
2016-06-22T23:00:00,13948.7614,31.041,27830.45,0.038
2016-06-23T00:00:00,13816.4328,30.185,26957.31,0.046
2016-06-23T01:00:00,12970.0231,31.868,26013.85,0.048
2016-06-23T02:00:00,11846.5392,32.178,25296.01,0.055
2016-06-23T03:00:00,9547.39113,31.887,24693.74,0.045
2016-06-23T04:00:00,7687.68741,34.659,24598.87,0.037
2016-06-23T05:00:00,6713.94902,37.193,23364.23,0.035
2016-06-23T06:00:00,6043.45596,33.674,22433.39,0.031
2016-06-23T07:00:00,6112.828582,27.944,21788.29592,0.026
2016-06-23T08:00:00,5751.247621,38.702,21383.6289,0.023
2016-06-23T09:00:00,5378.80784,47.997,20756.24,0.023
2016-06-23T10:00:00,5147.79163,53.663,20681.14,0.021
2016-06-23T11:00:00,4940.73373,52.094,20882.53,0.022
2016-06-23T12:00:00,4782.18744,63.692,21300.17,0.025
2016-06-23T13:00:00,5028.89117,61.351,22553.74,0.028
2016-06-23T14:00:00,5378.30547,53.404,24035.78,0.027
2016-06-23T15:00:00,6522.87722,45.025,25689.27,0.027
2016-06-23T16:00:00,8271.74771,38.628,26799.66,0.029
2016-06-23T17:00:00,9428.51386,30.335,27672.14,0.029
2016-06-23T18:00:00,12614.0092,35.194,28014.21,0.03
2016-06-23T19:00:00,14024.5068,35.311,28153.52,0.031
2016-06-23T20:00:00,14597.4767,32.254,28429.78,0.031
2016-06-23T21:00:00,15756.0855,32.039,28582.99,0.033
2016-06-23T22:00:00,16069.3262,30.638,28344.36,0.033
2016-06-23T23:00:00,15504.449,30.456,27965.41,0.033
2016-06-24T00:00:00,14560.4836,30.647,26994.12,0.038
2016-06-24T01:00:00,13229.662,30.724,26031.15,0.037
2016-06-24T02:00:00,11352.523,31.428,25297.97,0.049
2016-06-24T03:00:00,9597.10177,32.06,25304.87,0.043
2016-06-24T04:00:00,8169.19203,35.047,25005.72,0.036
2016-06-24T05:00:00,7270.06943,35.934,23436.85,0.033
2016-06-24T06:00:00,6611.36334,35.299,22586.59,0.03
2016-06-24T07:00:00,6140.560071,27.7,21814.04125,0.029
2016-06-24T08:00:00,5918.101777,37.266,21391.81239,0.026
2016-06-24T09:00:00,5739.03693,37.566,20875.59,0.023
2016-06-24T10:00:00,5585.03234,45.439,20805.09,0.023
2016-06-24T11:00:00,5298.87726,46.449,21087.41,0.023
2016-06-24T12:00:00,5364.83561,55.842,21400.81,0.026
2016-06-24T13:00:00,5865.12261,58.759,22635.06,0.027
2016-06-24T14:00:00,6182.53699,54.475,23909.06,0.026
2016-06-24T15:00:00,6533.90036,51.808,25547.3,0.026
2016-06-24T16:00:00,7417.95598,43.374,26513.29,0.027
2016-06-24T17:00:00,9399.44436,40.034,27335.96,0.027
2016-06-24T18:00:00,11023.067,37.318,27938.48,0.029
2016-06-24T19:00:00,12612.2359,35.405,28091.54,0.03
2016-06-24T20:00:00,13882.8818,32.722,28236.73,0.031
2016-06-24T21:00:00,14369.6804,31.096,28206.35,0.03
2016-06-24T22:00:00,15711.4049,32.138,28011.5,0.032
2016-06-24T23:00:00,16591.6064,29.955,27728.41,0.035
2016-06-25T00:00:00,16670.0995,29.907,26801.22,0.04
2016-06-25T01:00:00,15595.8633,30.438,25614.54,0.041
2016-06-25T02:00:00,13737.4791,30.35,24353.39,0.049
2016-06-25T03:00:00,11904.7245,31.359,24224.99,0.043
2016-06-25T04:00:00,10279.2361,30.445,24150.95,0.034
2016-06-25T05:00:00,8991.91885,30.604,22875.96,0.033
2016-06-25T06:00:00,7756.07397,31.17,22272.29,0.031
2016-06-25T07:00:00,6922.2754,30.977,21635.90096,0.029
2016-06-25T08:00:00,5818.05084,27.767,21082.62957,0.026
2016-06-25T09:00:00,5435.88886,38.246,20696.38,0.025
2016-06-25T10:00:00,5119.37733,41.735,20475.06,0.023
2016-06-25T11:00:00,5322.39117,46.378,20446.37,0.026
2016-06-25T12:00:00,4798.88425,50.98,20638.73,0.028
2016-06-25T13:00:00,5258.87496,51.3,20539.54,0.026
2016-06-25T14:00:00,5691.58559,46.661,21071.79,0.024
2016-06-25T15:00:00,7564.35411,42.122,22020.08,0.025
2016-06-25T16:00:00,9462.02535,35.588,22696.45,0.026
2016-06-25T17:00:00,11714.2939,31.019,23217.94,0.026
2016-06-25T18:00:00,13894.5739,30.846,23693.3,0.028
2016-06-25T19:00:00,15351.0901,29.069,24204.89,0.032
2016-06-25T20:00:00,16120.9536,28.242,24315.78,0.033
2016-06-25T21:00:00,17166.9119,28.4,24552.4,0.037
2016-06-25T22:00:00,17404.7221,27.453,24781.15,0.042
2016-06-25T23:00:00,18051.986,28.125,24960.28,0.042
2016-06-26T00:00:00,17246.0995,27.229,24992.07,0.042
2016-06-26T01:00:00,16642.1481,25.87,24903.59,0.046
2016-06-26T02:00:00,14359.2313,26.106,24609.98,0.046
2016-06-26T03:00:00,12001.4976,27.091,24658.22,0.041
2016-06-26T04:00:00,9551.51842,28.237,24086.59,0.035
2016-06-26T05:00:00,8314.21981,30.102,23402.04,0.033
2016-06-26T06:00:00,7411.60176,31.752,22725.69,0.031
2016-06-26T07:00:00,6712.68283,32.484,22295.84643,0.031
2016-06-26T08:00:00,5866.666603,28.718,21430.4058,0.027
2016-06-26T09:00:00,5753.85875,39.328,21033.62,0.028
2016-06-26T10:00:00,5538.79164,38.755,20916.94,0.026
2016-06-26T11:00:00,5189.28467,40.791,20867.31,0.026
2016-06-26T12:00:00,4834.36341,34.516,21128.61,0.025
2016-06-26T13:00:00,4698.56477,45.545,20842.99,0.023
2016-06-26T14:00:00,5668.07403,49.93,20969.33,0.021
2016-06-26T15:00:00,7096.0948,49.99,21469.18,0.022
2016-06-26T16:00:00,8943.22218,39.823,22305.58,0.024
2016-06-26T17:00:00,10352.493,35.515,22858.7,0.026
2016-06-26T18:00:00,12317.1226,34.066,23111.74,0.029
2016-06-26T19:00:00,13623.4142,30.425,23488.66,0.033
2016-06-26T20:00:00,14809.2082,27.2,23908.76,0.035
2016-06-26T21:00:00,16072.6734,26.481,23894.23,0.036
2016-06-26T22:00:00,16147.8865,26.294,24021.39,0.042
2016-06-26T23:00:00,17151.8263,27.193,24298.2,0.045
2016-06-27T00:00:00,16927.2799,26.696,24561.47,0.046
2016-06-27T01:00:00,15297.949,27.157,24223.26,0.054
2016-06-27T02:00:00,14187.3471,27.055,24394.39,0.051
2016-06-27T03:00:00,12573.2476,26.929,24781.96,0.045
2016-06-27T04:00:00,10149.4119,28.749,24598.34,0.042
2016-06-27T05:00:00,8776.14342,29.813,23287.42,0.036
2016-06-27T06:00:00,7768.0717,27.503,22191.11,0.033
2016-06-27T07:00:00,6659.594846,28.637,21476.109,0.029
2016-06-27T08:00:00,7037.573977,35.177,21066.13858,0.026
2016-06-27T09:00:00,5992.27538,32.34,20622.85,0.025
2016-06-27T10:00:00,5934.39804,42.353,20602.56,0.023
2016-06-27T11:00:00,5588.50454,43.78,20963.1,0.024
2016-06-27T12:00:00,5468.93512,49.075,21724.13,0.026
2016-06-27T13:00:00,5479.73371,56.022,22716.79,0.029
2016-06-27T14:00:00,5857.71984,45.129,24395.45,0.03
2016-06-27T15:00:00,7416.56939,46.164,25989.53,0.031
2016-06-27T16:00:00,9507.98604,34.832,27278.3,0.031
2016-06-27T17:00:00,12270.4234,34.426,28038.33,0.033
2016-06-27T18:00:00,14832.861,34.266,28594.2,0.036
2016-06-27T19:00:00,15892.655,31.938,28830.43,0.045
2016-06-27T20:00:00,17414.3841,30.442,28890.33,0.049
2016-06-27T21:00:00,17635.7058,29.361,28805.88,0.051
2016-06-27T22:00:00,18989.4281,27.77,28844.73,0.062
2016-06-27T23:00:00,19071.1804,28.314,28499.91,0.068
2016-06-28T00:00:00,17251.2337,28.585,27634.13,0.067
2016-06-28T01:00:00,16469.3378,29.299,26793.71,0.074
2016-06-28T02:00:00,15221.3123,29.692,25973.71,0.076
2016-06-28T03:00:00,12399.7452,31.491,25636.89,0.055
2016-06-28T04:00:00,10192.1967,28.288,25398.78,0.044
2016-06-28T05:00:00,9189.93514,29.596,23733.66,0.037
2016-06-28T06:00:00,8750.55086,36.266,22600.51,0.033
2016-06-28T07:00:00,7928.039238,31.096,22030.79472,0.031
2016-06-28T08:00:00,7199.842558,33.002,21550.67137,0.027
2016-06-28T09:00:00,6575.55086,31.426,21187.56,0.027
2016-06-28T10:00:00,6187.66422,37.975,20917.58,0.025
2016-06-28T11:00:00,5937.24068,39.294,21037.79,0.025
2016-06-28T12:00:00,5733.11335,46.837,21753.05,0.027
2016-06-28T13:00:00,6016.47452,57.647,22773.87,0.031
2016-06-28T14:00:00,6055.17123,53.422,24243.87,0.029
2016-06-28T15:00:00,7034.02076,43.188,25903.74,0.031
2016-06-28T16:00:00,9381.11801,37.628,27183.3,0.033
2016-06-28T17:00:00,11890.5208,35.299,28061.5,0.034
2016-06-28T18:00:00,13248.5184,32.889,28510.19,0.035
2016-06-28T19:00:00,14133.8679,32.311,28570.96,0.044
2016-06-28T20:00:00,14778.1295,31.174,28813.52,0.047
2016-06-28T21:00:00,15200.5416,29.758,28657.64,0.05
2016-06-28T22:00:00,15805.4837,29.711,28577.9,0.054
2016-06-28T23:00:00,16401.6156,28.863,28197.72,0.059
2016-06-29T00:00:00,16704.6273,29.111,27413.79,0.057
2016-06-29T01:00:00,14896.8518,29.867,26481.19,0.064
2016-06-29T02:00:00,13095.78,31.309,25548.1,0.067
2016-06-29T03:00:00,10835.6296,32.801,25364.76,0.05
2016-06-29T04:00:00,7292.01381,29.81,25215.07,0.044
2016-06-29T05:00:00,7862.77769,40.994,23595.51,0.038
2016-06-29T06:00:00,6837.0717,42.214,22822.13,0.034
2016-06-29T07:00:00,6260.23372,37.392,22217.64649,0.028
2016-06-29T08:00:00,5925.150418,37.861,21459.0634,0.025
2016-06-29T09:00:00,5630.14575,41.451,20913.88,0.025
2016-06-29T10:00:00,5214.98374,50.314,20812.72,0.023
2016-06-29T11:00:00,4969.22449,47.083,20962.49,0.024
2016-06-29T12:00:00,5001.25691,54.534,21647.25,0.026
2016-06-29T13:00:00,5724.64577,60.139,22780.52,0.029
2016-06-29T14:00:00,6346.85642,46.174,24188.99,0.029
2016-06-29T15:00:00,6490.90734,47.378,25934.05,0.031
2016-06-29T16:00:00,7638.17123,47.2,27053.4,0.032
2016-06-29T17:00:00,8691.64343,38.694,27640.53,0.033
2016-06-29T18:00:00,9712.05549,37.252,28016.96,0.035
2016-06-29T19:00:00,10931.2869,34.486,28052.71,0.039
2016-06-29T20:00:00,12430.5994,33.028,28289.46,0.04
2016-06-29T21:00:00,13016.0323,31.884,28384.67,0.046
2016-06-29T22:00:00,12633.7082,31.562,28230.66,0.051
2016-06-29T23:00:00,13323.9813,31.384,27806.06,0.055
2016-06-30T00:00:00,12877.435,33.049,26817.7,0.056
2016-06-30T01:00:00,11389.7985,33.446,25747.14,0.051
2016-06-30T02:00:00,9086.87727,33.751,24969.28,0.058
2016-06-30T03:00:00,7321.92817,28.823,24564.11,0.048
2016-06-30T04:00:00,6930.25224,43.808,24452.24,0.041
2016-06-30T05:00:00,6257.25226,42.09,23096.2,0.036
2016-06-30T06:00:00,5838.33095,44.285,22214.49,0.033
2016-06-30T07:00:00,5713.666605,41.658,21677.09212,0.028
2016-06-30T08:00:00,5638.972153,38.713,21251.35953,0.026
2016-06-30T09:00:00,5522.48372,42.809,20695.41,0.024
2016-06-30T10:00:00,5312.22449,51.124,20494.45,0.023
2016-06-30T11:00:00,5142.67822,50.976,20643.94,0.023
2016-06-30T12:00:00,5170.51153,56.769,21567.46,0.026
2016-06-30T13:00:00,5556.51614,58.776,22875.05,0.03
2016-06-30T14:00:00,5805.71521,50.537,24096.83,0.031
2016-06-30T15:00:00,6535.87495,51.81,25773.72,0.032
2016-06-30T16:00:00,7760.91662,42.909,26881.15,0.033
2016-06-30T17:00:00,9869.73138,39.391,27719.89,0.035
2016-06-30T18:00:00,11997.0924,36.666,28075.58,0.036
2016-06-30T19:00:00,13379.2708,36.023,28118.86,0.039
2016-06-30T20:00:00,14835.3401,33.904,28285.1,0.043
2016-06-30T21:00:00,15630.9744,32.061,28501.15,0.048
2016-06-30T22:00:00,15862.5138,30.217,28522.09,0.052
2016-06-30T23:00:00,15869.3471,30.083,28183.76,0.054
2016-07-01T00:00:00,15371.6573,29.976,27282.57,0.06
2016-07-01T01:00:00,13729.3077,31.015,26372.55,0.052
2016-07-01T02:00:00,12727.8216,30.303,25220.64,0.059
2016-07-01T03:00:00,10347.3957,32.272,24978.17,0.05
2016-07-01T04:00:00,8334.80774,30.08,24996.16,0.042
2016-07-01T05:00:00,7843.67357,33.913,23643.78,0.036
2016-07-01T06:00:00,7299.89811,41.036,22585.18,0.034
2016-07-01T07:00:00,6742.747629,34.65788889,21865.79455,0.028
2016-07-01T08:00:00,6129.020804,36.67633337,21373.78701,0.027
2016-07-01T09:00:00,5697.07401,44.900833,20730.48,0.026
2016-07-01T10:00:00,5469.47216,42.197278,20706.37,0.025
2016-07-01T11:00:00,5454.42353,44.726055,20922.39,0.026
2016-07-01T12:00:00,5719.44206,41.2659445,21730.15,0.028
2016-07-01T13:00:00,5842.37262,64.3439723,22583.05,0.03
2016-07-01T14:00:00,6150.14346,56.8903055,23923.24,0.03
2016-07-01T15:00:00,7094.37496,41.9770278,25483.54,0.029
2016-07-01T16:00:00,8531.77311,43.451583,26588.04,0.029
2016-07-01T17:00:00,10629.347,36.278139,27261.09,0.029
2016-07-01T18:00:00,11398.5392,34.601639,27508.38,0.032
2016-07-01T19:00:00,12740.4558,36.221389,27520.49,0.034
2016-07-01T20:00:00,13040.1549,29.943028,27440.86,0.035
2016-07-01T21:00:00,13730.0762,35.454528,27427.61,0.038
2016-07-01T22:00:00,13941.2222,31.8155,27225.27,0.044
2016-07-01T23:00:00,13314.6527,31.764472,26868.09,0.045
2016-07-02T00:00:00,13367.3772,33.266028,26042.93,0.047
2016-07-02T01:00:00,12121.8424,29.894583,24915.92,0.048
2016-07-02T02:00:00,10985.2823,38.462861,24118.43,0.053
2016-07-02T03:00:00,8741.87725,36.229694,24241.04,0.046
2016-07-02T04:00:00,7277.11567,40.213028,24072.98,0.039
2016-07-02T05:00:00,6632.55315,40.812222,22865.51,0.036
2016-07-02T06:00:00,6330.12032,41.074056,21947.52,0.032
2016-07-02T07:00:00,6264.652705,38.81347222,21534.72176,0.031
2016-07-02T08:00:00,5933.337903,39.13291673,21019.77848,0.03
2016-07-02T09:00:00,5486.72677,39.903333,20688.83,0.028
2016-07-02T10:00:00,5198.79159,42.078361,20532.08,0.028
2016-07-02T11:00:00,5084.44905,44.815139,20444.92,0.028
2016-07-02T12:00:00,5041.02544,45.1780833,20642.57,0.028
2016-07-02T13:00:00,5245.19898,53.4219167,20367.29,0.026
2016-07-02T14:00:00,5400.88187,61.5782778,20604.12,0.024
2016-07-02T15:00:00,6003.79161,50.2110556,21312.83,0.024
2016-07-02T16:00:00,7038.56707,42.754361,21951.56,0.025
2016-07-02T17:00:00,8762.42356,37.170778,22319.97,0.026
2016-07-02T18:00:00,10203.3378,34.6855,22817.93,0.027
2016-07-02T19:00:00,11463.4512,32.921,23111.05,0.029
2016-07-02T20:00:00,13291.2013,29.765028,23311.94,0.029
2016-07-02T21:00:00,14159.8286,27.999583,23001.72,0.031
2016-07-02T22:00:00,12440.5114,10.657833,23067.01,0.033
2016-07-02T23:00:00,13987.6966,28.756389,23153.4,0.035
2016-07-03T00:00:00,13380.4582,41.761,23227.85,0.037
2016-07-03T01:00:00,12662.8354,30.921972,22725.28,0.042
2016-07-03T02:00:00,10334.6457,32.681861,22293.17,0.045
2016-07-03T03:00:00,8808.62955,35.790389,22732.66,0.045
2016-07-03T04:00:00,7808.43045,36.775778,22666.08,0.037
2016-07-03T05:00:00,7351.31477,37.429306,21921.96,0.034
2016-07-03T06:00:00,6871.41432,36.381417,21702.39,0.031
2016-07-03T07:00:00,6375.041575,32.17080559,21156.84862,0.029
2016-07-03T08:00:00,6370.803202,41.95850002,20827.69557,0.027
2016-07-03T09:00:00,6113.67124,38.258472,20520.6,0.027
2016-07-03T10:00:00,5981.16426,38.025444,20350.95,0.026
2016-07-03T11:00:00,5978.7731,37.733556,20361.79,0.026
2016-07-03T12:00:00,6005.71754,41.0898612,20544.83,0.026
2016-07-03T13:00:00,6051.97679,39.2604166,20538.7,0.023
2016-07-03T14:00:00,6023.98839,51.2600556,20640.3,0.02
2016-07-03T15:00:00,6474.66658,45.209889,21024.12,0.019
2016-07-03T16:00:00,7401.74067,38.828056,21546.47,0.02
2016-07-03T17:00:00,8676.26849,34.777305,21951.58,0.022
2016-07-03T18:00:00,9465.9444,33.445333,22206.42,0.022
2016-07-03T19:00:00,11179.9189,32.68125,22555.56,0.024
2016-07-03T20:00:00,11901.5971,31.370639,22555.11,0.027
2016-07-03T21:00:00,12233.8008,30.291222,22508.02,0.027
2016-07-03T22:00:00,12089.6759,28.032611,22572.8,0.029
2016-07-03T23:00:00,12345.7383,30.339667,22803.81,0.032
2016-07-04T00:00:00,12501.6456,31.376417,22893.94,0.036
2016-07-04T01:00:00,11247.736,32.003722,22675.46,0.042
2016-07-04T02:00:00,10030.4235,33.246472,22272.01,0.047
2016-07-04T03:00:00,8199.76843,35.638472,22479.19,0.047
2016-07-04T04:00:00,7156.70825,36.943639,22675.84,0.04
2016-07-04T05:00:00,6786.06934,39.805639,21973.78,0.034
2016-07-04T06:00:00,6729.66196,40.040222,21427.12,0.031
2016-07-04T07:00:00,6631.747629,33.71349993,21122.81942,0.029
2016-07-04T08:00:00,6411.719836,33.34552791,20771.69184,0.027
2016-07-04T09:00:00,6250.10641,43.395972,20527.57,0.027
2016-07-04T10:00:00,6202.37725,42.385694,20292.45,0.026
2016-07-04T11:00:00,6097.48836,47.327528,20595.16,0.025
2016-07-04T12:00:00,6205.10177,47.1067501,21096.52,0.025
2016-07-04T13:00:00,6365.45366,50.0783891,21845.85,0.023
2016-07-04T14:00:00,6472.47442,50.7516942,22133.19,0.021
2016-07-04T15:00:00,6843.78002,45.4669721,22413.4,0.019
2016-07-04T16:00:00,7808.44673,35.298528,22882.8,0.019
2016-07-04T17:00:00,9320.8194,36.289333,23323.14,0.021
2016-07-04T18:00:00,10602.8772,38.358055,23790.24,0.023
2016-07-04T19:00:00,11830.4073,37.419139,24038.43,0.024
2016-07-04T20:00:00,12945.9745,35.737861,23916.02,0.025
2016-07-04T21:00:00,13317.6087,35.287444,23842.04,0.026
2016-07-04T22:00:00,13673.8517,33.452694,23740.12,0.027
2016-07-04T23:00:00,13833.6573,33.480611,23834.72,0.031
2016-07-05T00:00:00,13486.1804,32.104972,23759.85,0.035
2016-07-05T01:00:00,12117.2012,32.653083,23474.33,0.04
2016-07-05T02:00:00,10725.0717,33.621861,22910.14,0.045
2016-07-05T03:00:00,8521.8148,36.39675,22984.64,0.043
2016-07-05T04:00:00,7360.38417,39.35875,23258.69,0.036
2016-07-05T05:00:00,6823.33791,40.984667,22152.58,0.033
2016-07-05T06:00:00,6402.28698,37.430528,21639.09,0.029
2016-07-05T07:00:00,6149.840233,32.14313896,21089.5398,0.027
2016-07-05T08:00:00,6641.912006,47.8593888,20720.27131,0.025
2016-07-05T09:00:00,6310.74302,38.988694,20390.86,0.024
2016-07-05T10:00:00,5896.96751,38.632695,20326.34,0.024
2016-07-05T11:00:00,5791.45598,39.694222,20453.93,0.025
2016-07-05T12:00:00,5853.15039,47.2868332,20894.3,0.027
2016-07-05T13:00:00,5787.56706,60.1748331,22564.39,0.03
2016-07-05T14:00:00,5743.60872,63.0544997,23814.69,0.028
2016-07-05T15:00:00,6459.03696,50.12475,25266.93,0.027
2016-07-05T16:00:00,7547.13422,40.921361,26408.79,0.027
2016-07-05T17:00:00,9622.77311,38.488667,27195.73,0.029
2016-07-05T18:00:00,11007.4466,36.360361,27544.91,0.028
2016-07-05T19:00:00,11385.6873,36.320806,27729.7,0.029
2016-07-05T20:00:00,11631.6064,34.498389,27915.2,0.029
2016-07-05T21:00:00,11859.7244,33.688333,27734.13,0.031
2016-07-05T22:00:00,12497.6248,33.345694,27629.03,0.032
2016-07-05T23:00:00,12815.5161,32.381417,27096.29,0.034
2016-07-06T00:00:00,12698.9397,30.877778,26471.8,0.037
2016-07-06T01:00:00,12102.0646,31.741722,25654.94,0.042
2016-07-06T02:00:00,10624.8935,33.014639,24756.31,0.048
2016-07-06T03:00:00,8576.98377,35.948944,24654.34,0.045
2016-07-06T04:00:00,7181.93052,37.985222,24550.14,0.04
2016-07-06T05:00:00,6011.27543,33.736556,23272.04,0.035
2016-07-06T06:00:00,6225.67355,40.566805,22347.21,0.03
2016-07-06T07:00:00,5949.370295,44.37047216,21801.82298,0.029
2016-07-06T08:00:00,5159.430503,45.3526665,21066.52557,0.026
2016-07-06T09:00:00,4942.37728,50.063056,20468.96,0.025
2016-07-06T10:00:00,4742.55554,57.029806,20341.82,0.025
2016-07-06T11:00:00,4611.34255,60.09125,20470.5,0.025
2016-07-06T12:00:00,4612.59254,71.8063889,21079.68,0.026
2016-07-06T13:00:00,4607.23841,69.2651112,22323.31,0.028
2016-07-06T14:00:00,5076.34024,61.5028613,23767.17,0.027
2016-07-06T15:00:00,5803.67819,53.02025,25453.52,0.026
2016-07-06T16:00:00,6789.52074,42.353222,26566.23,0.026
2016-07-06T17:00:00,8245.14111,38.599528,27305.5,0.026
2016-07-06T18:00:00,9982.54388,37.029055,27905.18,0.027
2016-07-06T19:00:00,10936.8772,35.300167,27855.25,0.026
2016-07-06T20:00:00,11360.7291,35.367167,27897.57,0.027
2016-07-06T21:00:00,12291.1294,32.759361,27877.69,0.027
2016-07-06T22:00:00,13189.817,32.225611,27720.64,0.03
2016-07-06T23:00:00,13103.3263,32.266694,27305.03,0.033
2016-07-07T00:00:00,11626.5577,33.619222,26376.22,0.036
2016-07-07T01:00:00,9949.96292,33.966583,25484.58,0.04
2016-07-07T02:00:00,8495.42353,35.742,24528.93,0.047
2016-07-07T03:00:00,7546.87029,37.603722,24427.94,0.044
2016-07-07T04:00:00,6483.61102,30.237111,24371.98,0.038
2016-07-07T05:00:00,6327.12958,42.774639,23226.22,0.033
2016-07-07T06:00:00,6087.44435,42.194889,22354.57,0.029
2016-07-07T07:00:00,5777.405017,39.14763886,21818.44095,0.029
2016-07-07T08:00:00,5311.277764,43.83291663,21220.46905,0.026
2016-07-07T09:00:00,5170.51158,47.215389,20650.21,0.026
2016-07-07T10:00:00,4949.57405,50.086556,20414.01,0.025
2016-07-07T11:00:00,4814.44443,54.194917,20535.25,0.026
2016-07-07T12:00:00,4662.27542,57.4499167,21203.74,0.027
2016-07-07T13:00:00,4860.32403,64.6812223,22398.83,0.027
2016-07-07T14:00:00,5104.5208,64.4955277,23793.65,0.027
2016-07-07T15:00:00,5802.42585,52.066,25529.16,0.026
2016-07-07T16:00:00,6761.42355,41.9285,26702.91,0.025
2016-07-07T17:00:00,8021.29392,38.448944,27350.86,0.026
2016-07-07T18:00:00,9277.83318,36.263889,27815.18,0.026
2016-07-07T19:00:00,10296.1041,35.144611,27737.94,0.026
2016-07-07T20:00:00,11376.5114,34.312861,27809.13,0.026
2016-07-07T21:00:00,12007.2984,34.868139,27865.39,0.027
2016-07-07T22:00:00,12116.0254,33.742833,27685.5,0.029
2016-07-07T23:00:00,11867.2406,34.148389,27303.58,0.031
2016-07-08T00:00:00,10336.4953,34.590778,26495.24,0.034
2016-07-08T01:00:00,9462.55778,35.898833,25556.14,0.039
2016-07-08T02:00:00,8555.00923,36.251889,24819.75,0.046
2016-07-08T03:00:00,7743.64343,37.075889,24628.63,0.042
