Date,elecCEF,elecCampus,cwLoads,hwLoads,hwStorage,cwStorage,gHeater,elecHeater,hwHeater,elecHRC,hwHRC,cwHRC,elecChiller,cwChiller,elecPrice,elecGrid,gGrid
2016-07-22T17:00:00.0,5356.65551461788,27251.05,10535.8286,39.456583,447.18671922917395,85500.0,0.0,0.0,0.0,846.5907293000832,10.462472770826075,637.9556567576874,4510.064785317796,9897.87294324232,0.032,32607.70551461788,0.0
2016-07-22T18:00:00.0,5136.9655146178775,27470.74,13576.0948,36.443278,418.192609,85500.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.9655146178775,11273.681066185043,0.035,32607.70551461788,0.0
2016-07-22T19:00:00.0,5177.7155146178775,27429.99,14306.9443,36.017639,381.749331,83197.58626618504,0.0,0.0,0.0,0.0,0.0,0.0,5177.7155146178775,11363.111782069695,0.036000000000000004,32607.70551461788,0.0
2016-07-22T20:00:00.0,4604.625514617877,28003.08,14924.9998,36.087916,345.731692,80253.75374825473,0.0,0.0,0.0,0.0,0.0,0.0,4604.625514617877,10105.39769700627,0.036000000000000004,32607.70551461788,0.0
2016-07-22T21:00:00.0,4696.385514617879,27911.32,15231.5137,31.937889,309.643776,75434.15164526101,0.0,0.0,0.0,0.0,0.0,0.0,4696.385514617879,10306.775917609355,0.038,32607.70551461788,0.0
2016-07-22T22:00:00.0,4728.4655146178775,27879.24,15772.2661,29.997111,277.705887,70509.41386287037,0.0,0.0,0.0,0.0,0.0,0.0,4728.4655146178775,10377.179288543819,0.042,32607.70551461788,0.0
2016-07-22T23:00:00.0,4903.025514617879,27704.68,17295.8217,28.742444,247.70877600000003,65114.327051414184,0.0,0.0,0.0,0.0,0.0,0.0,4903.025514617879,10760.271945349336,0.047,32607.70551461788,0.0
2016-07-23T00:00:00.0,945.1252346107354,26749.04,16341.1294,30.9455,218.96633200000002,58578.77729676352,0.0,0.0,0.0,0.0,0.0,0.0,945.1252346107354,2074.189603236482,0.05,27694.165234610737,0.0
2016-07-23T01:00:00.0,0.0,25619.5,15023.1734,30.435583,188.020832,44311.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,25619.5,0.0
2016-07-23T02:00:00.0,0.0,24955.5,13472.4976,30.926194,157.585249,29288.6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,24955.5,0.0
2016-07-23T03:00:00.0,0.0,25030.57,11316.1665,31.058611,126.65905500000001,15816.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,25030.57,0.0
2016-07-23T04:00:00.0,4228.959340159,24574.5,9280.95365,32.700416,95.60044400000001,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,4228.959340159,9280.95365,0.042,28803.459340159,0.0
2016-07-23T05:00:00.0,3583.7152442778,23294.11,7864.88883,32.900028000000006,62.900028000000006,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,3583.7152442778,7864.88883,0.037000000000000005,26877.8252442778,0.0
2016-07-23T06:00:00.0,5084.992759476678,22471.6,7264.5879,33.403333,30.0,4500.0,0.0,0.0,0.0,2702.8937293273116,33.403333,2036.7885975609756,2382.099030149366,5227.799302439025,0.033,27556.592759476676,0.0
2016-07-23T07:00:00.0,5084.992759476678,21757.48556,6679.3425210000005,30.190333399999997,30.0,4500.0,0.0,0.0,0.0,2702.8937293273116,33.403332999999996,2036.7885975609752,2382.099030149366,5227.799302439024,0.033,26842.47831947668,0.0
2016-07-23T08:00:00.0,11384.87857461788,21222.82694,6327.196709000001,39.19261135,33.2129996,5085.245378999999,0.0,0.0,0.0,7894.7835964456,97.56657561991601,5949.181440238781,3490.09497817228,7659.4280344385725,0.031,32607.70551461788,0.0
2016-07-23T09:00:00.0,11728.025514617879,20879.68,5682.51846,40.539056,91.58696386991602,12366.658144677353,0.0,0.0,0.0,7894.7835964456,97.56657561991601,5949.181440238781,3833.24191817228,8412.504758311634,0.03,32607.70551461788,0.0
2016-07-23T10:00:00.0,11973.63551461788,20634.07,5263.06014,40.243417,148.61448348983203,21045.825883227764,0.0,0.0,0.0,7894.7835964456,97.56657561991601,5949.181440238781,4078.8519181722804,8951.525080481675,0.027999999999999997,32607.70551461788,0.0
2016-07-23T11:00:00.0,12066.665514617878,20541.04,5014.2615399999995,39.761139,205.93764210974803,30683.47226394822,0.0,0.0,0.0,7894.7835964456,97.56657561991601,5949.181440238781,4171.881918172278,9155.69046695404,0.027999999999999997,32607.70551461788,0.0
2016-07-23T12:00:00.0,11830.075514617878,20777.63,4984.78006,52.785333400000006,263.74307872966403,40774.08263114104,0.0,0.0,0.0,7658.1935964456,94.64271129305739,5770.897030064474,4171.881918172278,9155.69046695404,0.027999999999999997,32607.70551461788,0.0
2016-07-23T13:00:00.0,11882.965514617877,20724.74,4893.12727,54.80272239999999,305.6004566227214,50715.890068159555,0.0,0.0,0.0,7658.1935964456,94.64271129305739,5770.897030064474,4224.771918172278,9271.763855006535,0.027000000000000003,32607.70551461788,0.0
2016-07-23T14:00:00.0,11502.595514617879,21105.11,5403.34715,57.5878331,345.44044551577883,60865.42368323056,0.0,0.0,0.0,7277.8235964456,89.94196200522944,5484.265975928624,4224.771918172278,9271.763855006535,0.027000000000000003,32607.70551461788,0.0
2016-07-23T15:00:00.0,10893.42551461788,21714.28,6765.3634,51.1841388,377.7945744210083,70218.10636416571,0.0,0.0,0.0,6668.653596445602,82.41362001278486,5025.220732486881,4224.771918172278,9271.763855006535,0.026,32607.70551461788,0.0
2016-07-23T16:00:00.0,10234.67551461788,22373.03,8583.74294,38.488444,409.0240556337931,77749.7275516591,0.0,0.0,0.0,6009.903596445602,74.27255054527515,4528.814057638729,4224.771918172278,9271.763855006535,0.03,32607.70551461788,0.0
2016-07-23T17:00:00.0,9678.67551461788,22929.03,10848.1619,32.253417,444.8081621790683,82966.56252430438,0.0,0.0,0.0,5453.903596445602,67.40130253930113,4109.835520689093,4224.771918172278,9271.763855006535,0.032,32607.70551461788,0.0
2016-07-23T18:00:00.0,9227.105514617877,23380.6,13715.6272,28.928806,479.9560477183694,85500.0,0.0,0.0,0.0,4534.4057403174265,56.037817268764954,3416.9400773637162,4692.69977430045,10298.687122636285,0.034,32607.70551461788,0.0
2016-07-23T19:00:00.0,8811.935514617877,23795.77,15100.4282,27.995917,507.06505898713436,85500.0,0.0,0.0,0.0,3344.0155146178768,41.32654664885666,2519.911381027845,5467.92,12000.0,0.04,32607.70551461788,0.0
2016-07-23T20:00:00.0,8662.005514617877,23945.7,15445.5947,28.149666999999997,520.3956886359911,84919.48318102784,0.0,0.0,0.0,3194.0855146178765,39.473657775591036,2406.930352170185,5467.92,12000.0,0.039,32607.70551461788,0.0
2016-07-23T21:00:00.0,8606.185514617877,24001.52,15966.8564,27.421944,531.7196794115821,83880.81883319802,0.0,0.0,0.0,3138.2655146178768,38.783814135854584,2364.866715600889,5467.92,12000.0,0.040999999999999995,32607.70551461788,0.0
2016-07-23T22:00:00.0,5467.92,24059.98,16017.8356,27.084806,543.0815495474367,82278.8291487989,0.0,0.0,0.0,0.0,0.0,0.0,5467.92,12000.0,0.047,29527.9,0.0
2016-07-23T23:00:00.0,0.0,24213.86,16719.8609,27.507889,515.9967435474367,78260.9935487989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,24213.86,0.0
2016-07-24T00:00:00.0,1497.720086566294,24329.19,17438.1919,27.057639,488.48885454743674,61541.1326487989,0.0,0.0,0.0,0.0,0.0,0.0,1497.720086566294,3286.9246512011014,0.052000000000000005,25826.91008656629,0.0
2016-07-24T01:00:00.0,0.0,23841.71,16337.0091,26.328056,461.43121554743675,47389.865399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,23841.71,0.0
2016-07-24T02:00:00.0,0.0,23450.37,14942.5323,27.494278,435.10315954743675,31052.8563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,23450.37,0.0
2016-07-24T03:00:00.0,0.0,23729.73,11610.324,29.1465,407.60888154743674,16110.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,23729.73,0.0
2016-07-24T04:00:00.0,4183.9175815456,23615.87,9182.10416,30.590444,378.46238154743673,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,4183.9175815456,9182.10416,0.042,27799.7875815456,0.0
2016-07-24T05:00:00.0,3523.1905233924,22798.79,7732.06014,32.332111,347.87193754743674,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.1905233924,7732.06014,0.038,26321.9805233924,0.0
2016-07-24T06:00:00.0,5467.92,21848.75,6939.75455,32.858083,315.53982654743675,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,5467.92,12000.0,0.035,27316.67,0.0
2016-07-24T07:00:00.0,677.68344898044,21374.85722,6547.502284,33.35238899,282.6817435474367,9560.24545,0.0,0.0,0.0,0.0,0.0,0.0,677.68344898044,1487.2568339999998,0.036000000000000004,22052.54066898044,0.0
2016-07-24T08:00:00.0,2868.8532583248,20956.28639,6296.03928,31.56177763,249.32935455743672,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,2868.8532583248,6296.03928,0.033,23825.139648324803,0.0
2016-07-24T09:00:00.0,7553.15594995526,20642.27,5991.543879999999,39.520722,217.76757692743672,4500.0,0.0,0.0,0.0,4684.30269163046,57.89029771446866,3529.8962021017473,2868.8532583248,6296.03928,0.033,28195.42594995526,0.0
2016-07-24T10:00:00.0,12063.025514617879,20544.68,5551.44671,38.752611,236.1371526419054,8334.391602101749,0.0,0.0,0.0,6937.955436679531,85.74174902845486,5228.155428564321,5125.070077938348,11247.575117276801,0.03,32607.70551461788,0.0
2016-07-24T11:00:00.0,12073.965514617877,20533.74,5333.00923,38.752944,283.1262906703603,19258.675437942868,0.0,0.0,0.0,6937.955436679531,85.74174902845486,5228.155428564321,5136.0100779383465,11271.584246890985,0.029,32607.70551461788,0.0
2016-07-24T12:00:00.0,11903.935514617879,20703.77,5245.66655,42.32625,330.11509569881514,30425.405883398176,0.0,0.0,0.0,6767.925436679532,83.64045712475746,5100.02787346082,5136.0100779383465,11271.584246890985,0.029,32607.70551461788,0.0
2016-07-24T13:00:00.0,12063.235514617878,20544.47,5292.82868,53.7005277,371.4293028235726,41551.35145374998,0.0,0.0,0.0,6767.925436679532,83.64045712475746,5100.02787346082,5295.310077938346,11621.18702088914,0.027000000000000003,32607.70551461788,0.0
2016-07-24T14:00:00.0,11777.755514617878,20829.95,5872.68282,48.879611100000005,401.36923224833004,52979.737668099944,0.0,0.0,0.0,6482.445436679533,80.1123925910426,4884.901987258695,5295.310077938346,11621.18702088914,0.027000000000000003,32607.70551461788,0.0
2016-07-24T15:00:00.0,11259.69551461788,21348.01,7279.75688,43.8005276,432.60201373937264,63613.14385624778,0.0,0.0,0.0,5964.385436679535,73.71002075295827,4494.513460546235,5295.310077938346,11621.18702088914,0.027000000000000003,32607.70551461788,0.0
